latitude,longitude,date,time,hour,time_of_day,uvi
50,25,2025-03-04,22:00:00Z,22,Evening,0.0
50,25,2025-03-04,23:00:00Z,23,Evening,0.0
50,110,2025-03-04,13:00:00Z,13,Afternoon,0.0
50,110,2025-03-04,14:00:00Z,14,Afternoon,0.0
50,110,2025-03-04,15:00:00Z,15,Afternoon,0.0
50,110,2025-03-04,16:00:00Z,16,Afternoon,0.0
50,110,2025-03-04,17:00:00Z,17,Afternoon,0.0
50,110,2025-03-04,18:00:00Z,18,Evening,0.0
50,110,2025-03-04,19:00:00Z,19,Evening,0.0
50,110,2025-03-04,20:00:00Z,20,Evening,0.0
50,110,2025-03-04,21:00:00Z,21,Evening,0.0
50,110,2025-03-04,22:00:00Z,22,Evening,0.0
50,110,2025-03-04,23:00:00Z,23,Evening,0.0
50,135,2025-03-04,13:00:00Z,13,Afternoon,0.0
50,135,2025-03-04,14:00:00Z,14,Afternoon,0.0
50,135,2025-03-04,15:00:00Z,15,Afternoon,0.0
50,135,2025-03-04,16:00:00Z,16,Afternoon,0.0
50,135,2025-03-04,17:00:00Z,17,Afternoon,0.0
50,135,2025-03-04,18:00:00Z,18,Evening,0.0
50,135,2025-03-04,19:00:00Z,19,Evening,0.0
50,135,2025-03-04,20:00:00Z,20,Evening,0.0
50,135,2025-03-04,21:00:00Z,21,Evening,0.0
50,135,2025-03-04,22:00:00Z,22,Evening,0.0
50,135,2025-03-04,23:00:00Z,23,Evening,0.3
50,130,2025-03-04,13:00:00Z,13,Afternoon,0.0
50,130,2025-03-04,14:00:00Z,14,Afternoon,0.0
50,130,2025-03-04,15:00:00Z,15,Afternoon,0.0
50,130,2025-03-04,16:00:00Z,16,Afternoon,0.0
50,130,2025-03-04,17:00:00Z,17,Afternoon,0.0
50,130,2025-03-04,18:00:00Z,18,Evening,0.0
50,130,2025-03-04,19:00:00Z,19,Evening,0.0
50,130,2025-03-04,20:00:00Z,20,Evening,0.0
50,130,2025-03-04,21:00:00Z,21,Evening,0.0
50,130,2025-03-04,22:00:00Z,22,Evening,0.0
50,130,2025-03-04,23:00:00Z,23,Evening,0.2
50,140,2025-03-04,13:00:00Z,13,Afternoon,0.0
50,140,2025-03-04,14:00:00Z,14,Afternoon,0.0
50,140,2025-03-04,15:00:00Z,15,Afternoon,0.0
50,140,2025-03-04,16:00:00Z,16,Afternoon,0.0
50,140,2025-03-04,17:00:00Z,17,Afternoon,0.0
50,140,2025-03-04,18:00:00Z,18,Evening,0.0
50,140,2025-03-04,19:00:00Z,19,Evening,0.0
50,140,2025-03-04,20:00:00Z,20,Evening,0.0
50,140,2025-03-04,21:00:00Z,21,Evening,0.0
50,140,2025-03-04,22:00:00Z,22,Evening,0.1
50,140,2025-03-04,23:00:00Z,23,Evening,0.5
50,150,2025-03-04,13:00:00Z,13,Afternoon,0.0
50,150,2025-03-04,14:00:00Z,14,Afternoon,0.0
50,150,2025-03-04,15:00:00Z,15,Afternoon,0.0
50,150,2025-03-04,16:00:00Z,16,Afternoon,0.0
50,150,2025-03-04,17:00:00Z,17,Afternoon,0.0
50,150,2025-03-04,18:00:00Z,18,Evening,0.0
50,150,2025-03-04,19:00:00Z,19,Evening,0.0
50,150,2025-03-04,20:00:00Z,20,Evening,0.0
50,150,2025-03-04,21:00:00Z,21,Evening,0.0
50,150,2025-03-04,22:00:00Z,22,Evening,0.2
50,150,2025-03-04,23:00:00Z,23,Evening,0.4
50,155,2025-03-04,13:00:00Z,13,Afternoon,0.0
50,155,2025-03-04,14:00:00Z,14,Afternoon,0.0
50,155,2025-03-04,15:00:00Z,15,Afternoon,0.0
50,155,2025-03-04,16:00:00Z,16,Afternoon,0.0
50,155,2025-03-04,17:00:00Z,17,Afternoon,0.0
50,155,2025-03-04,18:00:00Z,18,Evening,0.0
50,155,2025-03-04,19:00:00Z,19,Evening,0.0
50,155,2025-03-04,20:00:00Z,20,Evening,0.0
50,155,2025-03-04,21:00:00Z,21,Evening,0.1
50,155,2025-03-04,22:00:00Z,22,Evening,0.3
50,155,2025-03-04,23:00:00Z,23,Evening,0.7
50,165,2025-03-04,13:00:00Z,13,Afternoon,0.0
50,165,2025-03-04,14:00:00Z,14,Afternoon,0.0
50,165,2025-03-04,15:00:00Z,15,Afternoon,0.0
50,165,2025-03-04,16:00:00Z,16,Afternoon,0.0
50,165,2025-03-04,17:00:00Z,17,Afternoon,0.0
50,165,2025-03-04,18:00:00Z,18,Evening,0.0
50,165,2025-03-04,19:00:00Z,19,Evening,0.0
50,165,2025-03-04,20:00:00Z,20,Evening,0.0
50,165,2025-03-04,21:00:00Z,21,Evening,0.2
50,165,2025-03-04,22:00:00Z,22,Evening,0.5
50,165,2025-03-04,23:00:00Z,23,Evening,0.9
50,170,2025-03-04,13:00:00Z,13,Afternoon,0.0
50,170,2025-03-04,14:00:00Z,14,Afternoon,0.0
50,170,2025-03-04,15:00:00Z,15,Afternoon,0.0
50,170,2025-03-04,16:00:00Z,16,Afternoon,0.0
50,170,2025-03-04,17:00:00Z,17,Afternoon,0.0
50,170,2025-03-04,18:00:00Z,18,Evening,0.0
50,170,2025-03-04,19:00:00Z,19,Evening,0.0
50,170,2025-03-04,20:00:00Z,20,Evening,0.1
50,170,2025-03-04,21:00:00Z,21,Evening,0.3
50,170,2025-03-04,22:00:00Z,22,Evening,0.8
50,170,2025-03-04,23:00:00Z,23,Evening,1.1
50,145,2025-03-04,13:00:00Z,13,Afternoon,0.0
50,145,2025-03-04,14:00:00Z,14,Afternoon,0.0
50,145,2025-03-04,15:00:00Z,15,Afternoon,0.0
50,145,2025-03-04,16:00:00Z,16,Afternoon,0.0
50,145,2025-03-04,17:00:00Z,17,Afternoon,0.0
50,145,2025-03-04,18:00:00Z,18,Evening,0.0
50,145,2025-03-04,19:00:00Z,19,Evening,0.0
50,145,2025-03-04,20:00:00Z,20,Evening,0.0
50,145,2025-03-04,21:00:00Z,21,Evening,0.0
50,145,2025-03-04,22:00:00Z,22,Evening,0.2
50,145,2025-03-04,23:00:00Z,23,Evening,0.5
50,175,2025-03-04,13:00:00Z,13,Afternoon,0.0
50,175,2025-03-04,14:00:00Z,14,Afternoon,0.0
50,175,2025-03-04,15:00:00Z,15,Afternoon,0.0
50,175,2025-03-04,16:00:00Z,16,Afternoon,0.0
50,175,2025-03-04,17:00:00Z,17,Afternoon,0.0
50,175,2025-03-04,18:00:00Z,18,Evening,0.0
50,175,2025-03-04,19:00:00Z,19,Evening,0.0
50,175,2025-03-04,20:00:00Z,20,Evening,0.2
50,175,2025-03-04,21:00:00Z,21,Evening,0.3
50,175,2025-03-04,22:00:00Z,22,Evening,0.7
50,175,2025-03-04,23:00:00Z,23,Evening,1.3
50,180,2025-03-04,13:00:00Z,13,Afternoon,0.0
50,180,2025-03-04,14:00:00Z,14,Afternoon,0.0
50,180,2025-03-04,15:00:00Z,15,Afternoon,0.0
50,180,2025-03-04,16:00:00Z,16,Afternoon,0.0
50,180,2025-03-04,17:00:00Z,17,Afternoon,0.0
50,180,2025-03-04,18:00:00Z,18,Evening,0.0
50,180,2025-03-04,19:00:00Z,19,Evening,0.0
50,180,2025-03-04,20:00:00Z,20,Evening,0.2
50,180,2025-03-04,21:00:00Z,21,Evening,0.6
50,180,2025-03-04,22:00:00Z,22,Evening,0.7
50,180,2025-03-04,23:00:00Z,23,Evening,1.0
55,-180,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-180,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-180,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-180,2025-03-04,16:00:00Z,16,Afternoon,0.0
55,-180,2025-03-04,17:00:00Z,17,Afternoon,0.0
55,-180,2025-03-04,18:00:00Z,18,Evening,0.0
55,-180,2025-03-04,19:00:00Z,19,Evening,0.0
55,-180,2025-03-04,20:00:00Z,20,Evening,0.1
55,-180,2025-03-04,21:00:00Z,21,Evening,0.2
55,-180,2025-03-04,22:00:00Z,22,Evening,0.5
55,-180,2025-03-04,23:00:00Z,23,Evening,0.7
55,-165,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-165,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-165,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-165,2025-03-04,16:00:00Z,16,Afternoon,0.0
55,-165,2025-03-04,17:00:00Z,17,Afternoon,0.0
55,-165,2025-03-04,18:00:00Z,18,Evening,0.0
55,-165,2025-03-04,19:00:00Z,19,Evening,0.2
55,-165,2025-03-04,20:00:00Z,20,Evening,0.5
55,-165,2025-03-04,21:00:00Z,21,Evening,0.5
55,-165,2025-03-04,22:00:00Z,22,Evening,0.5
55,-165,2025-03-04,23:00:00Z,23,Evening,0.6
55,-160,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-160,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-160,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-160,2025-03-04,16:00:00Z,16,Afternoon,0.0
55,-160,2025-03-04,17:00:00Z,17,Afternoon,0.0
55,-160,2025-03-04,18:00:00Z,18,Evening,0.1
55,-160,2025-03-04,19:00:00Z,19,Evening,0.2
55,-160,2025-03-04,20:00:00Z,20,Evening,0.4
55,-160,2025-03-04,21:00:00Z,21,Evening,0.8
55,-160,2025-03-04,22:00:00Z,22,Evening,0.9
55,-160,2025-03-04,23:00:00Z,23,Evening,0.6
55,-175,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-175,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-175,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-175,2025-03-04,16:00:00Z,16,Afternoon,0.0
55,-175,2025-03-04,17:00:00Z,17,Afternoon,0.0
55,-175,2025-03-04,18:00:00Z,18,Evening,0.0
55,-175,2025-03-04,19:00:00Z,19,Evening,0.0
55,-175,2025-03-04,20:00:00Z,20,Evening,0.1
55,-175,2025-03-04,21:00:00Z,21,Evening,0.2
55,-175,2025-03-04,22:00:00Z,22,Evening,0.3
55,-175,2025-03-04,23:00:00Z,23,Evening,0.5
55,-155,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-155,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-155,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-155,2025-03-04,16:00:00Z,16,Afternoon,0.0
55,-155,2025-03-04,17:00:00Z,17,Afternoon,0.0
55,-155,2025-03-04,18:00:00Z,18,Evening,0.1
55,-155,2025-03-04,19:00:00Z,19,Evening,0.2
55,-155,2025-03-04,20:00:00Z,20,Evening,0.4
55,-155,2025-03-04,21:00:00Z,21,Evening,0.6
55,-155,2025-03-04,22:00:00Z,22,Evening,1.0
55,-155,2025-03-04,23:00:00Z,23,Evening,0.7
55,-145,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-145,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-145,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-145,2025-03-04,16:00:00Z,16,Afternoon,0.0
55,-145,2025-03-04,17:00:00Z,17,Afternoon,0.1
55,-145,2025-03-04,18:00:00Z,18,Evening,0.3
55,-145,2025-03-04,19:00:00Z,19,Evening,0.5
55,-145,2025-03-04,20:00:00Z,20,Evening,0.7
55,-145,2025-03-04,21:00:00Z,21,Evening,0.7
55,-145,2025-03-04,22:00:00Z,22,Evening,0.8
55,-145,2025-03-04,23:00:00Z,23,Evening,0.6
55,-170,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-170,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-170,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-170,2025-03-04,16:00:00Z,16,Afternoon,0.0
55,-170,2025-03-04,17:00:00Z,17,Afternoon,0.0
55,-170,2025-03-04,18:00:00Z,18,Evening,0.0
55,-170,2025-03-04,19:00:00Z,19,Evening,0.1
55,-170,2025-03-04,20:00:00Z,20,Evening,0.2
55,-170,2025-03-04,21:00:00Z,21,Evening,0.3
55,-170,2025-03-04,22:00:00Z,22,Evening,0.4
55,-170,2025-03-04,23:00:00Z,23,Evening,0.3
50,160,2025-03-04,13:00:00Z,13,Afternoon,0.0
50,160,2025-03-04,14:00:00Z,14,Afternoon,0.0
50,160,2025-03-04,15:00:00Z,15,Afternoon,0.0
50,160,2025-03-04,16:00:00Z,16,Afternoon,0.0
50,160,2025-03-04,17:00:00Z,17,Afternoon,0.0
50,160,2025-03-04,18:00:00Z,18,Evening,0.0
50,160,2025-03-04,19:00:00Z,19,Evening,0.0
50,160,2025-03-04,20:00:00Z,20,Evening,0.0
50,160,2025-03-04,21:00:00Z,21,Evening,0.1
50,160,2025-03-04,22:00:00Z,22,Evening,0.3
50,160,2025-03-04,23:00:00Z,23,Evening,0.5
55,-140,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-140,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-140,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-140,2025-03-04,16:00:00Z,16,Afternoon,0.0
55,-140,2025-03-04,17:00:00Z,17,Afternoon,0.0
55,-140,2025-03-04,18:00:00Z,18,Evening,0.1
55,-140,2025-03-04,19:00:00Z,19,Evening,0.2
55,-140,2025-03-04,20:00:00Z,20,Evening,0.2
55,-140,2025-03-04,21:00:00Z,21,Evening,0.3
55,-140,2025-03-04,22:00:00Z,22,Evening,0.3
55,-140,2025-03-04,23:00:00Z,23,Evening,0.2
55,-150,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-150,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-150,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-150,2025-03-04,16:00:00Z,16,Afternoon,0.0
55,-150,2025-03-04,17:00:00Z,17,Afternoon,0.0
55,-150,2025-03-04,18:00:00Z,18,Evening,0.1
55,-150,2025-03-04,19:00:00Z,19,Evening,0.3
55,-150,2025-03-04,20:00:00Z,20,Evening,0.4
55,-150,2025-03-04,21:00:00Z,21,Evening,0.5
55,-150,2025-03-04,22:00:00Z,22,Evening,0.7
55,-150,2025-03-04,23:00:00Z,23,Evening,0.6
55,-130,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-130,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-130,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-130,2025-03-04,16:00:00Z,16,Afternoon,0.1
55,-130,2025-03-04,17:00:00Z,17,Afternoon,0.3
55,-130,2025-03-04,18:00:00Z,18,Evening,0.6
55,-130,2025-03-04,19:00:00Z,19,Evening,0.9
55,-130,2025-03-04,20:00:00Z,20,Evening,1.2
55,-130,2025-03-04,21:00:00Z,21,Evening,1.2
55,-130,2025-03-04,22:00:00Z,22,Evening,1.0
55,-130,2025-03-04,23:00:00Z,23,Evening,0.7
55,-125,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-125,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-125,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-125,2025-03-04,16:00:00Z,16,Afternoon,0.2
55,-125,2025-03-04,17:00:00Z,17,Afternoon,0.4
55,-125,2025-03-04,18:00:00Z,18,Evening,0.6
55,-125,2025-03-04,19:00:00Z,19,Evening,1.1
55,-125,2025-03-04,20:00:00Z,20,Evening,1.4
55,-125,2025-03-04,21:00:00Z,21,Evening,1.3
55,-125,2025-03-04,22:00:00Z,22,Evening,0.9
55,-125,2025-03-04,23:00:00Z,23,Evening,0.6
55,-120,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-120,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-120,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-120,2025-03-04,16:00:00Z,16,Afternoon,0.3
55,-120,2025-03-04,17:00:00Z,17,Afternoon,0.6
55,-120,2025-03-04,18:00:00Z,18,Evening,1.0
55,-120,2025-03-04,19:00:00Z,19,Evening,1.3
55,-120,2025-03-04,20:00:00Z,20,Evening,1.6
55,-120,2025-03-04,21:00:00Z,21,Evening,1.5
55,-120,2025-03-04,22:00:00Z,22,Evening,1.2
55,-120,2025-03-04,23:00:00Z,23,Evening,0.7
55,-115,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-115,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-115,2025-03-04,15:00:00Z,15,Afternoon,0.1
55,-115,2025-03-04,16:00:00Z,16,Afternoon,0.4
55,-115,2025-03-04,17:00:00Z,17,Afternoon,0.7
55,-115,2025-03-04,18:00:00Z,18,Evening,1.1
55,-115,2025-03-04,19:00:00Z,19,Evening,1.4
55,-115,2025-03-04,20:00:00Z,20,Evening,1.4
55,-115,2025-03-04,21:00:00Z,21,Evening,1.2
55,-115,2025-03-04,22:00:00Z,22,Evening,0.8
55,-115,2025-03-04,23:00:00Z,23,Evening,0.4
55,-100,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-100,2025-03-04,14:00:00Z,14,Afternoon,0.1
55,-100,2025-03-04,15:00:00Z,15,Afternoon,0.4
55,-100,2025-03-04,16:00:00Z,16,Afternoon,0.7
55,-100,2025-03-04,17:00:00Z,17,Afternoon,1.1
55,-100,2025-03-04,18:00:00Z,18,Evening,1.4
55,-100,2025-03-04,19:00:00Z,19,Evening,1.4
55,-100,2025-03-04,20:00:00Z,20,Evening,1.2
55,-100,2025-03-04,21:00:00Z,21,Evening,0.7
55,-100,2025-03-04,22:00:00Z,22,Evening,0.4
55,-100,2025-03-04,23:00:00Z,23,Evening,0.2
55,-135,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-135,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-135,2025-03-04,15:00:00Z,15,Afternoon,0.0
55,-135,2025-03-04,16:00:00Z,16,Afternoon,0.0
55,-135,2025-03-04,17:00:00Z,17,Afternoon,0.1
55,-135,2025-03-04,18:00:00Z,18,Evening,0.2
55,-135,2025-03-04,19:00:00Z,19,Evening,0.3
55,-135,2025-03-04,20:00:00Z,20,Evening,0.5
55,-135,2025-03-04,21:00:00Z,21,Evening,0.7
55,-135,2025-03-04,22:00:00Z,22,Evening,0.4
55,-135,2025-03-04,23:00:00Z,23,Evening,0.3
55,-105,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-105,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-105,2025-03-04,15:00:00Z,15,Afternoon,0.3
55,-105,2025-03-04,16:00:00Z,16,Afternoon,0.7
55,-105,2025-03-04,17:00:00Z,17,Afternoon,1.2
55,-105,2025-03-04,18:00:00Z,18,Evening,1.7
55,-105,2025-03-04,19:00:00Z,19,Evening,1.8
55,-105,2025-03-04,20:00:00Z,20,Evening,1.5
55,-105,2025-03-04,21:00:00Z,21,Evening,0.9
55,-105,2025-03-04,22:00:00Z,22,Evening,0.5
55,-105,2025-03-04,23:00:00Z,23,Evening,0.2
55,-95,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-95,2025-03-04,14:00:00Z,14,Afternoon,0.2
55,-95,2025-03-04,15:00:00Z,15,Afternoon,0.5
55,-95,2025-03-04,16:00:00Z,16,Afternoon,0.9
55,-95,2025-03-04,17:00:00Z,17,Afternoon,1.3
55,-95,2025-03-04,18:00:00Z,18,Evening,1.5
55,-95,2025-03-04,19:00:00Z,19,Evening,1.5
55,-95,2025-03-04,20:00:00Z,20,Evening,1.1
55,-95,2025-03-04,21:00:00Z,21,Evening,0.7
55,-95,2025-03-04,22:00:00Z,22,Evening,0.4
55,-95,2025-03-04,23:00:00Z,23,Evening,0.1
55,-110,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-110,2025-03-04,14:00:00Z,14,Afternoon,0.0
55,-110,2025-03-04,15:00:00Z,15,Afternoon,0.2
55,-110,2025-03-04,16:00:00Z,16,Afternoon,0.5
55,-110,2025-03-04,17:00:00Z,17,Afternoon,0.9
55,-110,2025-03-04,18:00:00Z,18,Evening,1.2
55,-110,2025-03-04,19:00:00Z,19,Evening,1.4
55,-110,2025-03-04,20:00:00Z,20,Evening,1.3
55,-110,2025-03-04,21:00:00Z,21,Evening,1.1
55,-110,2025-03-04,22:00:00Z,22,Evening,0.7
55,-110,2025-03-04,23:00:00Z,23,Evening,0.3
55,-90,2025-03-04,13:00:00Z,13,Afternoon,0.0
55,-90,2025-03-04,14:00:00Z,14,Afternoon,0.3
55,-90,2025-03-04,15:00:00Z,15,Afternoon,0.7
55,-90,2025-03-04,16:00:00Z,16,Afternoon,1.1
55,-90,2025-03-04,17:00:00Z,17,Afternoon,1.5
55,-90,2025-03-04,18:00:00Z,18,Evening,1.6
55,-90,2025-03-04,19:00:00Z,19,Evening,1.4
55,-90,2025-03-04,20:00:00Z,20,Evening,1.1
55,-90,2025-03-04,21:00:00Z,21,Evening,0.6
55,-90,2025-03-04,22:00:00Z,22,Evening,0.3
55,-90,2025-03-04,23:00:00Z,23,Evening,0.0
55,-80,2025-03-04,13:00:00Z,13,Afternoon,0.2
55,-80,2025-03-04,14:00:00Z,14,Afternoon,0.6
55,-80,2025-03-04,15:00:00Z,15,Afternoon,1.1
55,-80,2025-03-04,16:00:00Z,16,Afternoon,1.6
55,-80,2025-03-04,17:00:00Z,17,Afternoon,1.9
55,-80,2025-03-04,18:00:00Z,18,Evening,1.8
55,-80,2025-03-04,19:00:00Z,19,Evening,1.4
55,-80,2025-03-04,20:00:00Z,20,Evening,0.9
55,-80,2025-03-04,21:00:00Z,21,Evening,0.5
55,-80,2025-03-04,22:00:00Z,22,Evening,0.1
55,-80,2025-03-04,23:00:00Z,23,Evening,0.0
55,-85,2025-03-04,13:00:00Z,13,Afternoon,0.1
55,-85,2025-03-04,14:00:00Z,14,Afternoon,0.4
55,-85,2025-03-04,15:00:00Z,15,Afternoon,0.8
55,-85,2025-03-04,16:00:00Z,16,Afternoon,1.3
55,-85,2025-03-04,17:00:00Z,17,Afternoon,1.6
55,-85,2025-03-04,18:00:00Z,18,Evening,1.6
55,-85,2025-03-04,19:00:00Z,19,Evening,1.4
55,-85,2025-03-04,20:00:00Z,20,Evening,1.0
55,-85,2025-03-04,21:00:00Z,21,Evening,0.5
55,-85,2025-03-04,22:00:00Z,22,Evening,0.2
55,-85,2025-03-04,23:00:00Z,23,Evening,0.0
55,-75,2025-03-04,13:00:00Z,13,Afternoon,0.3
55,-75,2025-03-04,14:00:00Z,14,Afternoon,0.6
55,-75,2025-03-04,15:00:00Z,15,Afternoon,1.1
55,-75,2025-03-04,16:00:00Z,16,Afternoon,1.4
55,-75,2025-03-04,17:00:00Z,17,Afternoon,1.6
55,-75,2025-03-04,18:00:00Z,18,Evening,1.4
55,-75,2025-03-04,19:00:00Z,19,Evening,1.0
55,-75,2025-03-04,20:00:00Z,20,Evening,0.6
55,-75,2025-03-04,21:00:00Z,21,Evening,0.3
55,-75,2025-03-04,22:00:00Z,22,Evening,0.0
55,-75,2025-03-04,23:00:00Z,23,Evening,0.0
55,-70,2025-03-04,13:00:00Z,13,Afternoon,0.3
55,-70,2025-03-04,14:00:00Z,14,Afternoon,0.7
55,-70,2025-03-04,15:00:00Z,15,Afternoon,0.9
55,-70,2025-03-04,16:00:00Z,16,Afternoon,1.3
55,-70,2025-03-04,17:00:00Z,17,Afternoon,1.4
55,-70,2025-03-04,18:00:00Z,18,Evening,1.1
55,-70,2025-03-04,19:00:00Z,19,Evening,0.8
55,-70,2025-03-04,20:00:00Z,20,Evening,0.4
55,-70,2025-03-04,21:00:00Z,21,Evening,0.2
55,-70,2025-03-04,22:00:00Z,22,Evening,0.0
55,-70,2025-03-04,23:00:00Z,23,Evening,0.0
55,-65,2025-03-04,13:00:00Z,13,Afternoon,0.5
55,-65,2025-03-04,14:00:00Z,14,Afternoon,0.9
55,-65,2025-03-04,15:00:00Z,15,Afternoon,1.3
55,-65,2025-03-04,16:00:00Z,16,Afternoon,1.5
55,-65,2025-03-04,17:00:00Z,17,Afternoon,1.4
55,-65,2025-03-04,18:00:00Z,18,Evening,1.0
55,-65,2025-03-04,19:00:00Z,19,Evening,0.7
55,-65,2025-03-04,20:00:00Z,20,Evening,0.4
55,-65,2025-03-04,21:00:00Z,21,Evening,0.1
55,-65,2025-03-04,22:00:00Z,22,Evening,0.0
55,-65,2025-03-04,23:00:00Z,23,Evening,0.0
55,-60,2025-03-04,13:00:00Z,13,Afternoon,0.7
55,-60,2025-03-04,14:00:00Z,14,Afternoon,1.1
55,-60,2025-03-04,15:00:00Z,15,Afternoon,1.5
55,-60,2025-03-04,16:00:00Z,16,Afternoon,1.5
55,-60,2025-03-04,17:00:00Z,17,Afternoon,1.4
55,-60,2025-03-04,18:00:00Z,18,Evening,1.0
55,-60,2025-03-04,19:00:00Z,19,Evening,0.6
55,-60,2025-03-04,20:00:00Z,20,Evening,0.3
55,-60,2025-03-04,21:00:00Z,21,Evening,0.0
55,-60,2025-03-04,22:00:00Z,22,Evening,0.0
55,-60,2025-03-04,23:00:00Z,23,Evening,0.0
55,-50,2025-03-04,13:00:00Z,13,Afternoon,0.6
55,-50,2025-03-04,14:00:00Z,14,Afternoon,0.6
55,-50,2025-03-04,15:00:00Z,15,Afternoon,0.8
55,-50,2025-03-04,16:00:00Z,16,Afternoon,0.8
55,-50,2025-03-04,17:00:00Z,17,Afternoon,0.7
55,-50,2025-03-04,18:00:00Z,18,Evening,0.4
55,-50,2025-03-04,19:00:00Z,19,Evening,0.2
55,-50,2025-03-04,20:00:00Z,20,Evening,0.1
55,-50,2025-03-04,21:00:00Z,21,Evening,0.0
55,-50,2025-03-04,22:00:00Z,22,Evening,0.0
55,-50,2025-03-04,23:00:00Z,23,Evening,0.0
55,-45,2025-03-04,13:00:00Z,13,Afternoon,0.7
55,-45,2025-03-04,14:00:00Z,14,Afternoon,0.9
55,-45,2025-03-04,15:00:00Z,15,Afternoon,1.1
55,-45,2025-03-04,16:00:00Z,16,Afternoon,1.0
55,-45,2025-03-04,17:00:00Z,17,Afternoon,0.7
55,-45,2025-03-04,18:00:00Z,18,Evening,0.4
55,-45,2025-03-04,19:00:00Z,19,Evening,0.2
55,-45,2025-03-04,20:00:00Z,20,Evening,0.0
55,-45,2025-03-04,21:00:00Z,21,Evening,0.0
55,-45,2025-03-04,22:00:00Z,22,Evening,0.0
55,-45,2025-03-04,23:00:00Z,23,Evening,0.0
55,-35,2025-03-04,13:00:00Z,13,Afternoon,0.5
55,-35,2025-03-04,14:00:00Z,14,Afternoon,0.8
55,-35,2025-03-04,15:00:00Z,15,Afternoon,0.9
55,-35,2025-03-04,16:00:00Z,16,Afternoon,0.7
55,-35,2025-03-04,17:00:00Z,17,Afternoon,0.4
55,-35,2025-03-04,18:00:00Z,18,Evening,0.1
55,-35,2025-03-04,19:00:00Z,19,Evening,0.0
55,-35,2025-03-04,20:00:00Z,20,Evening,0.0
55,-35,2025-03-04,21:00:00Z,21,Evening,0.0
55,-35,2025-03-04,22:00:00Z,22,Evening,0.0
55,-35,2025-03-04,23:00:00Z,23,Evening,0.0
55,-55,2025-03-04,13:00:00Z,13,Afternoon,0.8
55,-55,2025-03-04,14:00:00Z,14,Afternoon,1.2
55,-55,2025-03-04,15:00:00Z,15,Afternoon,1.6
55,-55,2025-03-04,16:00:00Z,16,Afternoon,1.6
55,-55,2025-03-04,17:00:00Z,17,Afternoon,1.4
55,-55,2025-03-04,18:00:00Z,18,Evening,1.0
55,-55,2025-03-04,19:00:00Z,19,Evening,0.5
55,-55,2025-03-04,20:00:00Z,20,Evening,0.2
55,-55,2025-03-04,21:00:00Z,21,Evening,0.0
55,-55,2025-03-04,22:00:00Z,22,Evening,0.0
55,-55,2025-03-04,23:00:00Z,23,Evening,0.0
55,-25,2025-03-04,13:00:00Z,13,Afternoon,0.3
55,-25,2025-03-04,14:00:00Z,14,Afternoon,0.4
55,-25,2025-03-04,15:00:00Z,15,Afternoon,0.3
